X,Y,Z,T,ID
57.86769577,62.6789829,13.07722008,183,3679
74.90752907,65.66873915,12.79676674,183,3680
91.18840394,75.64166708,12.08757062,183,3681
105.7591381,65.79374539,14.49734043,183,3682
114.6256559,92.30303542,15.10946408,183,3683
39.81544741,47.45112399,14.05555556,183,3684
66.30094026,45.84921139,15.21499014,183,3685
89.36472723,52.94347446,14.38823529,183,3686
95.25890918,94.26088722,15.50155763,183,3687
28.44702889,58.24809017,17.20779221,183,3688
47.83884595,72.20387491,18.60747664,183,3689
42.93810972,22.22410806,20.92543412,183,3690
87.97591168,38.38605603,20.70860216,183,3691
116.8702636,78.28794149,20.86714976,183,3692
55.96630074,86.85725133,22.45852018,183,3693
61.07869649,23.93689788,22.68729282,183,3694
99.0620162,76.47009901,23.45577396,183,3695
101.1760981,48.0099955,22.66317016,183,3696
39.21846962,67.47197493,23.33569406,183,3697
27.65743724,27.99546307,23.14739518,183,3698
48.02239512,41.52108571,24.8135819,183,3699
115.9983864,64.39327745,24.975,183,3700
68.35793479,75.40775551,25.14853802,183,3701
71.59802162,96.7677649,26.29005848,183,3702
88.43236368,102.3041074,25.23611112,183,3703
22.82690086,43.73127556,27.26015368,183,3704
80.38758576,65.47623299,26.76666666,183,3705
63.51674219,44.6809104,27.38529784,183,3706
81.70873627,87.79894959,28.48311688,183,3707
75.3511083,32.1298982,30.28359788,183,3708
26.73072946,63.98470594,31.12110726,183,3709
103.9554382,60.76593641,31.36163176,183,3710
41.43347187,77.88551112,32.29596412,183,3711
105.875219,98.16306982,32.72727272,183,3712
80.77063895,49.77494656,33.72813488,183,3713
36.9407894,30.29568708,33.87368422,183,3714
93.06601636,46.74309129,34.98154556,183,3715
38.65412066,59.62559467,38.31688056,183,3716
53.16318171,31.35310171,37.35247524,183,3717
56.07128272,71.88277412,37.85533262,183,3718
101.0669341,77.12066901,38.2310231,183,3719
53.57858686,53.70645815,39.32952182,183,3720
61.24293432,83.77619136,38.00119332,183,3721
33.33535709,43.89093828,40.2293578,183,3722
76.94276456,64.67636215,39.47251688,183,3723
65.76171649,43.32303675,40.55104166,183,3724
79.91999514,88.40329944,40.77156398,183,3725
54.99434559,34.29908526,12.3381201,184,3726
58.17517457,63.6863998,12.34563107,184,3727
67.01399953,78.97785585,12.21218075,184,3728
74.62843861,37.08261629,12.83421053,184,3729
40.26936904,47.95859181,13.39615385,184,3730
74.8610126,66.11915617,12.65540541,184,3731
89.12754725,53.51205221,13.47683398,184,3732
90.66980209,75.92948929,11.63057325,184,3733
105.6774781,66.38526188,14.23206751,184,3734
33.01993339,38.95540473,14.74573643,184,3735
64.87236215,45.76488045,15.22153209,184,3736
96.03934516,95.42443976,15.75125376,184,3737
114.1568652,93.28432043,16.29054842,184,3738
28.29240835,58.56521017,17.26176808,184,3739
47.98298792,72.74946301,18.56866538,184,3740
117.1285544,77.92795223,20.5737705,184,3741
43.67341528,22.43722444,21.16828478,184,3742
88.40781503,38.83305016,21.40924092,184,3743
101.6579052,48.33026485,22.11123724,184,3744
56.31744608,87.21905608,23.10925306,184,3745
61.57304264,24.39761085,22.29378532,184,3746
99.38748344,76.79869671,22.65006226,184,3747
116.0728662,64.52524804,24.63832336,184,3748
27.83472061,27.8498545,23.03152586,184,3749
40.55624122,66.67024714,24.42061282,184,3750
47.90187545,42.9977441,25.94921876,184,3751
68.166793,75.19318954,24.95443926,184,3752
72.07155365,96.94162808,26.47399528,184,3753
89.36069631,102.651364,25.71527778,184,3754
80.48383438,65.72947795,26.31660232,184,3755
22.89312439,43.88014833,27.84623656,184,3756
63.21453744,45.21026436,27.70485678,184,3757
76.0959928,31.57568785,30.18461538,184,3758
81.83770169,87.69275893,29.01119402,184,3759
26.63118135,64.06848582,31.12712826,184,3760
104.0650406,60.16453193,31.31151242,184,3761
41.88517887,78.24854896,31.9862069,184,3762
79.99502133,49.21821877,34.81266968,184,3763
37.59171467,29.98723222,34.01048952,184,3764
106.71104,95.59438776,34.69504778,184,3765
93.07535572,47.71212036,35.21748878,184,3766
53.56240704,30.27888369,36.7461929,184,3767
38.15067689,59.43545592,38.4269119,184,3768
55.24639563,72.68568884,37.9018143,184,3769
100.2883069,75.90275421,37.89232054,184,3770
53.23241973,53.84884633,39.45058448,184,3771
62.40225635,83.87231537,38.4952494,184,3772
76.47171667,65.04902664,38.80173244,184,3773
32.1217642,43.43597331,40.55811518,184,3774
65.04797676,43.12837552,40.82670744,184,3775
81.08972338,88.97372275,41.17958784,184,3776
54.89256019,35.38868882,12.61190168,185,3777
57.36803675,63.04275585,12.4906367,185,3778
66.31881231,80.61540839,11.64658635,185,3779
74.51515554,37.41946683,12.80784844,185,3780
90.92859032,75.74580068,11.29239766,185,3781
39.50390864,49.00484923,12.96975806,185,3782
74.37891514,66.80172392,12.2481203,185,3783
89.36920999,53.25431024,13.47792706,185,3784
106.1562519,66.66156179,14.23120567,185,3785
95.22430099,95.3379486,15.69008264,185,3786
32.27864489,38.86221949,15.13793103,185,3787
65.47076508,46.65587718,15.27731092,185,3788
112.8672847,94.77898873,17.42675894,185,3789
28.9339273,57.82081078,17.48994083,185,3790
47.60988355,72.95722052,18.02931034,185,3791
117.370369,79.28809181,19.81081082,185,3792
43.51703616,22.85301859,20.75514626,185,3793
61.63053357,24.16981139,22.40158372,185,3794
88.45575702,38.50648657,21.91755888,185,3795
101.7402796,48.47307365,21.94528522,185,3796
56.1868883,87.43969856,23.49489216,185,3797
98.94000484,77.15457363,22.75382804,185,3798
115.9551819,65.02641116,23.73244552,185,3799
27.48330113,27.98820547,23.6104369,185,3800
66.92683627,74.83660279,24.6465721,185,3801
40.16228328,66.72221931,24.57449856,185,3802
47.50204089,43.34205457,24.88297872,185,3803
79.53145628,66.38046879,25.7937107,185,3804
89.2046671,102.4819223,25.36602052,185,3805
71.93839928,97.09728812,27.83886256,185,3806
62.72875693,45.60287844,27.63267974,185,3807
81.69446006,87.65543436,28.7154862,185,3808
22.31344215,43.04605909,29.56443024,185,3809
75.77962849,31.1946034,30.27713382,185,3810
104.3810211,59.99271865,31.06896552,185,3811
26.65420252,64.23398555,30.96308724,185,3812
42.01463285,78.06916487,32.50283126,185,3813
80.31127486,49.48456937,33.72439282,185,3814
38.31801143,28.82280533,34.24197248,185,3815
93.08039723,48.2604703,35.45671982,185,3816
105.9123155,96.11640682,35.52705062,185,3817
53.99153924,29.86747405,36.62883436,185,3818
55.72934885,72.50689152,36.65415244,185,3819
38.45302336,59.25000414,38.48242188,185,3820
100.7923145,75.23505797,38.27446102,185,3821
61.55319298,83.69910522,38.19806764,185,3822
34.26116163,42.84439478,40.7015544,185,3823
53.5607682,53.44193414,40.19768664,185,3824
76.55585594,64.87974782,38.78967496,185,3825
65.96573339,43.19988123,39.74058578,185,3826
81.80395,89.19785275,41.1707317,185,3827
53.93000349,36.0175635,12.91733333,186,3828
65.53664152,81.96628362,11.54085603,186,3829
74.91146805,37.26720072,13.27972973,186,3830
74.22446616,67.33943081,12.03401361,186,3831
91.28844707,76.21972838,10.82633053,186,3832
39.12600864,49.53925329,12.62977099,186,3833
57.36647779,63.43039282,12.97206704,186,3834
87.7569189,53.16338814,12.94522968,186,3835
95.39815853,96.13632685,15.26293996,186,3836
106.5638263,67.03383231,14.12369598,186,3837
65.70725225,46.62399255,15.32762313,186,3838
112.1529469,94.52719287,17.0419026,186,3839
32.84374008,39.74473002,16.41564417,186,3840
45.95166235,74.08425518,16.79166667,186,3841
27.38207921,57.51093609,17.64102564,186,3842
117.6699158,79.87806073,19.80620156,186,3843
43.63115934,22.64802939,21.32,186,3844
61.90692018,25.11302815,21.2845805,186,3845
101.5377036,48.6944833,20.93631284,186,3846
88.59174248,38.89177907,22.39762932,186,3847
99.02678591,77.58723789,22.11442194,186,3848
66.7924525,75.47670531,23.49462366,186,3849
116.5151385,65.43075425,24.13341346,186,3850
27.98133933,27.41233891,23.30931678,186,3851
55.69662158,86.81181976,24.47451868,186,3852
80.35598013,66.61479237,24.7866831,186,3853
40.70132261,66.55409008,24.34951456,186,3854
47.55345556,43.66182027,25.7175,186,3855
89.51890477,102.8405361,26.37611608,186,3856
72.07830999,96.83723171,28.0282353,186,3857
22.54170306,42.95725803,28.98066596,186,3858
63.46840234,45.66487212,27.8080808,186,3859
81.7859396,87.8858171,28.6598063,186,3860
75.500057,30.88864894,30.18538136,186,3861
105.0629691,60.12160401,30.48247664,186,3862
26.40492973,63.80046411,30.897351,186,3863
41.1470498,77.34655655,32.2797282,186,3864
80.18056103,49.2799565,32.85058698,186,3865
38.04381262,30.19352088,34.33737864,186,3866
93.65003488,48.16467597,35.6463964,186,3867
106.4662671,96.14493279,35.80642362,186,3868
55.36198747,29.81705221,36.37869822,186,3869
55.53630284,72.33294935,37.50272628,186,3870
100.4453242,74.20652135,37.58180058,186,3871
38.56414332,59.13618987,38.37040714,186,3872
62.1799631,83.59636904,38.64166666,186,3873
76.7682878,64.47552563,37.7580175,186,3874
54.18964224,53.67644737,39.58359622,186,3875
33.4294079,43.32871078,40.6100629,186,3876
65.92463708,43.69250119,40.31778742,186,3877
82.00404917,87.73571708,41.35119618,186,3878
39.64071463,49.1982646,12.36037736,187,3879
53.33076136,35.36382135,12.23870968,187,3880
64.63874993,82.34638535,11.51102941,187,3881
73.9989203,67.63274381,11.79411765,187,3882
74.96979669,38.40077552,12.80731364,187,3883
87.73819966,53.15935736,12.52700186,187,3884
90.94349314,77.49028963,10.77807487,187,3885
57.15333933,62.67705221,13.25096525,187,3886
66.14174503,47.41123796,15.17457306,187,3887
94.94623396,96.23298555,15.25796178,187,3888
106.3790703,67.72174779,13.92553191,187,3889
45.80990207,72.69175801,16.12919463,187,3890
27.68526872,58.38589845,17.87349398,187,3891
33.28133,39.75237561,16.93613707,187,3892
113.2331809,95.31212423,18.12443946,187,3893
101.8551559,48.93468193,19.9392898,187,3894
43.32113146,22.69662975,21.11122994,187,3895
61.94003787,25.31687194,20.4229885,187,3896
99.5702417,78.84596775,21.0942029,187,3897
88.29185124,39.57290002,21.9768212,187,3898
117.6979556,80.81022727,21.6343949,187,3899
66.04074631,75.74346127,23.64444444,187,3900
116.5591275,65.62034959,23.9060241,187,3901
56.12422306,86.77979037,24.87632508,187,3902
80.82662705,66.84852752,24.7377451,187,3903
27.01155515,28.28452381,23.91497462,187,3904
41.00546973,66.88091276,25.21327684,187,3905
47.82122489,42.96546386,25.77314212,187,3906
72.5460561,97.10240317,27.63110102,187,3907
89.53479989,102.7071856,26.82671082,187,3908
22.17724683,43.66010169,28.14346896,187,3909
64.10833454,44.7395016,27.58208956,187,3910
81.9232025,86.31750545,28.72759434,187,3911
74.67691868,30.64680862,30.12017168,187,3912
104.7557066,59.15328983,29.5,187,3913
26.06984325,63.62513072,30.6367713,187,3914
41.47709248,77.49904948,32.1724138,187,3915
80.24830637,49.39621559,32.85867238,187,3916
37.80830781,29.57736244,33.628707,187,3917
55.01485016,29.9816788,36.02376238,187,3918
100.1443613,72.58115738,36.9211663,187,3919
93.44151179,48.05290515,36.13492928,187,3920
106.7342717,95.12225448,36.43645924,187,3921
55.71730416,72.67313126,37.63755458,187,3922
38.49329577,59.17124032,38.13641026,187,3923
54.09586607,54.26716508,39.41948718,187,3924
61.86339721,84.01725504,38.18742294,187,3925
76.80036096,64.72044784,37.70651118,187,3926
33.71842829,43.26249428,40.46303902,187,3927
66.66016105,43.4838624,40.37106918,187,3928
82.83917444,87.23863438,41.25658536,187,3929
40.13775518,49.12242844,12.7027027,188,3930
54.45155754,35.38890416,12.32496697,188,3931
64.15311733,82.73484919,11.78276481,188,3932
76.26377194,39.08996724,12.34163209,188,3933
87.92033598,53.05720423,12.5026643,188,3934
91.53594154,77.6958617,10.77419355,188,3935
56.47634363,62.92415178,13.24150943,188,3936
74.45081447,67.89202563,11.98520085,188,3937
106.7634743,68.01545223,13.62063953,188,3938
45.62107108,73.77377583,15.99176277,188,3939
65.75459541,47.29005232,15.05544933,188,3940
94.52858686,96.74814131,16.04365904,188,3941
27.19033666,57.81807468,17.31411765,188,3942
111.4981147,95.69317925,18.33707866,188,3943
33.24833884,39.88100869,17.87458746,188,3944
63.27179676,25.49935763,20.01611048,188,3945
101.9209271,49.40873537,19.84731934,188,3946
43.40059667,22.82621253,20.58735262,188,3947
118.6185217,82.51989093,20.98352344,188,3948
98.74632072,79.43723425,21.57286996,188,3949
88.53691231,40.22220718,22.87848384,188,3950
65.33149559,75.24844374,23.06242496,188,3951
81.26552435,67.47238825,23.67082294,188,3952
117.1016412,67.4984937,23.6649874,188,3953
27.63167401,28.12352599,24.07692308,188,3954
40.81795351,66.74595315,24.99600532,188,3955
47.9935354,43.08407838,25.40237468,188,3956
56.72477129,86.95314941,25.56465006,188,3957
88.14531631,102.752349,27.2480447,188,3958
22.71264235,43.73892637,29.19141914,188,3959
63.44758906,45.02942324,27.1465629,188,3960
72.29676478,96.80780216,28.70034444,188,3961
74.1265505,30.95758355,30.09149624,188,3962
82.29115779,86.41881733,28.9759904,188,3963
106.4508517,59.97665617,29.625,188,3964
25.90942554,63.19416247,30.43899782,188,3965
41.29348648,77.68887653,32.41953386,188,3966
80.94563814,49.65856508,33.94421906,188,3967
39.42252572,28.74226744,33.80376028,188,3968
55.05957757,30.82757133,35.66868076,188,3969
94.21304946,48.73224887,35.4221219,188,3970
107.4399629,94.23724244,36.35512368,188,3971
100.1245795,73.06611559,37.37396694,188,3972
56.00767928,71.66307532,37.77777778,188,3973
76.8812045,64.88095281,37.42134832,188,3974
38.7478338,58.83282221,38.454,188,3975
54.1246507,53.69203526,38.89626556,188,3976
62.16961409,83.32074651,38.62379808,188,3977
33.76049019,42.11065293,40.71603678,188,3978
67.25614118,43.08176028,39.84243048,188,3979
82.8579158,86.71869687,41.48243114,188,3980
77.1101694,39.61262997,12.00960219,189,3981
63.21227014,83.2609336,11.94075404,189,3982
74.62312619,66.8214279,11.75231481,189,3983
87.84435869,52.99125788,12.42482517,189,3984
92.06839089,76.75501919,10.54381443,189,3985
40.82573067,49.13905369,13.31801471,189,3986
54.29981789,35.95911325,13.2125,189,3987
56.90563141,62.25616112,13.348,189,3988
107.4245784,66.8763464,13.40816327,189,3989
46.7125511,73.84954188,15.4789644,189,3990
65.22796809,47.60736314,14.98821218,189,3991
94.71476872,96.60292243,15.86307054,189,3992
27.82603859,58.27940808,17.13356974,189,3993
33.25961958,40.34892901,17.08386076,189,3994
112.3816988,96.75293913,18.09623894,189,3995
43.85605257,23.56603528,18.88222698,189,3996
62.63149239,25.55370405,19.86705882,189,3997
101.6111936,49.61740988,19.80795454,189,3998
99.49550585,79.47552613,21.1912261,189,3999
118.246329,82.43097516,20.5707257,189,4000
65.67129212,73.92773081,23.10414202,189,4001
80.89610758,66.87252441,22.65474722,189,4002
117.6800923,67.83325027,23.39272272,189,4003
88.29409242,40.1187282,23.79685746,189,4004
28.43486409,27.94250765,23.18461538,189,4005
41.30918378,66.73318837,24.64738292,189,4006
56.41201031,87.44921269,25.27645052,189,4007
47.54133675,44.02684998,25.88560412,189,4008
87.86157216,102.7944664,26.67920354,189,4009
22.84246818,43.89075657,28.28052806,189,4010
63.02124991,45.2714509,27.40600522,189,4011
82.38829118,86.40809554,28.40525114,189,4012
71.94484167,95.98027903,29.71310508,189,4013
73.76380092,30.96108024,29.99133262,189,4014
107.5342923,60.94409428,29.5168919,189,4015
25.51397198,63.06082012,30.32161874,189,4016
41.15023416,77.82880891,32.04853274,189,4017
39.69968274,28.52522741,33.24174528,189,4018
81.16455479,49.7755777,33.32934782,189,4019
55.14849228,29.83255317,35.71641792,189,4020
94.67419352,48.89643141,35.87278762,189,4021
100.7218099,72.55179318,37.14702582,189,4022
106.666724,93.52780036,35.74709562,189,4023
76.75470072,64.88093834,36.78088804,189,4024
38.67362842,58.27754941,38.22574258,189,4025
57.06408866,72.36213996,37.8452381,189,4026
61.83690297,83.67382615,38.500612,189,4027
54.48566901,53.8672709,39.71641792,189,4028
33.13287833,41.49648236,40.4721346,189,4029
66.87196199,43.64532394,39.81693122,189,4030
83.18496575,87.20912651,41.18514852,189,4031
55.14147075,36.25148875,12.8,190,4032
63.58750889,83.39164737,11.8892922,190,4033
77.16907403,39.45822768,12.51046025,190,4034
92.15053481,76.67172968,10.63131313,190,4035
56.72442844,62.66264626,13.17255717,190,4036
74.6363822,65.18110821,11.69406393,190,4037
89.18211699,53.00293452,12.96857671,190,4038
107.5780754,67.46898702,13.93360996,190,4039
40.07411575,49.248282,13.60451977,190,4040
65.36275333,47.61607959,14.86321627,190,4041
46.42459379,73.42893389,15.12333333,190,4042
95.0067495,95.8146851,15.99787686,190,4043
28.23382106,58.32003092,16.96083231,190,4044
33.53706026,40.75249851,17.52607362,190,4045
110.9792946,95.3791586,18.37676056,190,4046
43.71186238,23.57611098,19.0955414,190,4047
62.26932032,25.41758587,19.83732058,190,4048
102.6124166,49.8166716,20.36163176,190,4049
118.3712636,82.44726652,21.22888616,190,4050
99.96836368,79.08898936,22.00651466,190,4051
66.15850824,73.39329311,22.78063726,190,4052
80.9524565,66.03310509,22.16304348,190,4053
117.5362818,67.80792714,23.08066582,190,4054
27.73842095,28.48198414,23.61848958,190,4055
56.62872973,87.57296967,24.98039216,190,4056
89.41363812,41.14828078,24.8752784,190,4057
41.55411161,66.38174437,24.72447552,190,4058
48.14790423,43.3901773,26.11741424,190,4059
87.78291735,102.499132,26.76651982,190,4060
21.97625367,43.17233202,28.18506132,190,4061
62.58400815,45.0100829,27.16821192,190,4062
73.57169183,31.28038708,28.8569869,190,4063
72.46628407,96.49085878,29.49415888,190,4064
82.6393065,85.95090887,28.1862745,190,4065
25.42748798,63.52009989,29.96966414,190,4066
108.0897832,62.26717032,30.23290846,190,4067
41.24744408,78.29646593,31.2289823,190,4068
38.78864062,28.99764811,33.40951276,190,4069
80.39263492,49.18998207,33.870229,190,4070
55.10939176,29.02904311,35.6101695,190,4071
106.2833717,93.57461814,35.87659964,190,4072
76.0027872,64.60203731,36.53882576,190,4073
94.47693339,49.52523042,36.57582418,190,4074
38.94542808,58.9504176,38.1003009,190,4075
57.01749593,73.08266397,37.85560344,190,4076
100.2642268,77.6957275,37.0929432,190,4077
62.390905,84.1307818,38.48502994,190,4078
99.57473454,68.36749278,38.6366782,190,4079
53.99454237,53.56562741,39.92623814,190,4080
32.44193753,42.28882757,40.45191314,190,4081
66.66665068,42.56902691,39.4941799,190,4082
82.14274527,86.13729847,40.73515092,190,4083
76.63894095,40.25963317,11.88559322,191,4084
93.8544113,76.72100776,10.65853659,191,4085
53.90418407,36.81724212,12.63734777,191,4086
62.61153083,83.62446103,12.24231465,191,4087
74.0892198,65.82592885,11.90021692,191,4088
56.60175518,63.47620302,12.96646943,191,4089
88.87925569,53.28873414,12.93499044,191,4090
108.0135647,69.18213414,13.64224138,191,4091
39.95853918,49.20989599,14.02116402,191,4092
65.59859728,48.13721949,14.95438596,191,4093
27.66485059,58.10848209,16.16152019,191,4094
45.83839651,74.5485173,15.75474684,191,4095
94.65477948,96.17253911,16.04589114,191,4096
110.9409354,97.37353297,18.42938496,191,4097
43.81503832,23.5627671,19.3972311,191,4098
33.83940126,40.6694543,19.32492582,191,4099
62.41209053,25.00934345,19.74193548,191,4100
102.9196891,50.40996571,19.70248868,191,4101
118.2492356,84.17478992,20.60723192,191,4102
66.06801391,74.31356089,22.64051522,191,4103
80.68335855,66.51155752,22.53109452,191,4104
99.08273483,79.53182189,22.95586652,191,4105
117.5973635,68.9276169,22.8292047,191,4106
89.09597421,40.37440767,24.18004588,191,4107
27.51651085,28.25759143,24.39928058,191,4108
42.20030819,65.67362651,24.7582873,191,4109
56.55238175,87.76557518,25.0011481,191,4110
21.34886805,43.66783438,27.36324324,191,4111
86.8320908,102.5730701,26.73273942,191,4112
47.50535014,43.54521782,27.56753246,191,4113
73.37852468,31.70662509,28.18715394,191,4114
83.0028599,85.98173429,28.31228862,191,4115
108.0259984,63.84515396,27.81032412,191,4116
62.2988723,44.80962444,27.01708278,191,4117
71.56422547,95.59517597,29.42619048,191,4118
25.59794773,63.37354253,30.3859275,191,4119
41.14490079,77.82320443,32.30458516,191,4120
38.602166,28.99802248,34.1436716,191,4121
81.06009469,48.72101526,33.83969466,191,4122
56.02688589,29.10348875,35.30792682,191,4123
95.22113636,48.52507201,35.31756756,191,4124
106.4156748,93.31863346,36.06560284,191,4125
76.3230968,64.18238177,36.6076779,191,4126
39.18432054,59.10161494,37.73790322,191,4127
57.59476735,72.49413362,37.39289678,191,4128
33.68693848,42.70519595,39.81409602,191,4129
100.1866473,79.22805068,38.08695652,191,4130
54.61869887,52.98021589,40.1636168,191,4131
63.35721463,83.63549136,39.24911452,191,4132
67.37388769,43.01255475,39.7966805,191,4133
99.91336253,65.77751134,39.22778676,191,4134
82.01903033,85.78726053,41.34424604,191,4135
53.45071422,36.64774352,12.18039216,192,4136
75.68414775,40.46909588,11.86036671,192,4137
38.18739174,47.96651114,12.50588235,192,4138
56.27242266,63.98292383,12.43632959,192,4139
62.31288576,84.03929496,12.17801047,192,4140
73.35979737,66.05040567,11.65539112,192,4141
93.44997095,77.46642982,10.64948454,192,4142
88.35312223,55.88203609,12.63253012,192,4143
108.1148996,70.42719905,13.85496183,192,4144
64.14865617,47.9182032,14.44230769,192,4145
27.49006868,57.64365628,16.27349398,192,4146
94.50334523,96.75748688,15.7460815,192,4147
45.11751139,74.89355484,15.81199352,192,4148
102.1646575,50.97663535,17.95681818,192,4149
110.6877293,97.3145518,19.05148742,192,4150
44.56048891,22.9912676,19.83228512,192,4151
63.40040252,25.45121256,19.5658363,192,4152
33.04825477,40.27905914,19.99262536,192,4153
118.1939334,84.48363636,20.91819292,192,4154
98.77381145,79.24907149,22.35438596,192,4155
66.63873785,75.30388141,23.13928572,192,4156
80.24470113,67.14756593,22.60277428,192,4157
88.97040992,40.85188054,22.74288964,192,4158
118.0242954,69.77242916,22.59767142,192,4159
28.18640574,27.55418724,23.74299634,192,4160
42.07930023,65.63627716,23.71721312,192,4161
55.98378875,87.65472077,24.59661016,192,4162
20.96104444,43.89219867,27.38621444,192,4163
47.42220848,43.52500736,26.30955414,192,4164
62.63310198,45.14533009,26.70050762,192,4165
83.0245029,86.14595477,28.28685714,192,4166
87.2499962,102.653249,27.07343412,192,4167
107.706049,65.24674845,27.08252428,192,4168
73.53189449,32.14924179,28.13129102,192,4169
71.61540151,95.5849876,29.57728338,192,4170
25.10839746,62.92181841,30.43010752,192,4171
41.13639071,77.72343823,32.60220994,192,4172
80.9161883,48.72123504,32.73131094,192,4173
96.5277511,48.09406478,33.32922732,192,4174
39.56877093,27.85031591,34.47006652,192,4175
56.41110423,30.28997721,35.76190476,192,4176
105.9743257,93.37289847,35.83827494,192,4177
38.4343171,59.23954199,37.16320474,192,4178
57.08825342,71.41133443,36.22647702,192,4179
76.20353819,64.13623551,36.54748604,192,4180
99.09366629,79.40982784,37.02047244,192,4181
33.9627574,42.60099768,38.7711951,192,4182
53.84334521,52.89521316,39.61293744,192,4183
62.97934485,83.51684716,39.22768878,192,4184
67.36927061,43.38135862,39.44421488,192,4185
100.6480103,65.04690639,40.01210288,192,4186
81.83250394,84.95880551,41.15674604,192,4187
76.68066607,41.43267102,11.81456044,193,4188
52.97614185,36.41497849,12.74603175,193,4189
55.19831953,65.57077498,12.48214286,193,4190
61.3361354,84.46097378,12.78104575,193,4191
72.78967147,66.81072457,11.33116883,193,4192
88.28163841,57.2499403,12.84923664,193,4193
93.70597516,78.75525646,10.86040609,193,4194
38.14651352,48.15905594,12.61551155,193,4195
107.7824803,71.58929986,13.58389262,193,4196
64.15862651,48.05076996,15.02466793,193,4197
93.6068324,96.74011557,15.96540541,193,4198
27.33415448,58.02803742,17.22235434,193,4199
44.5560088,75.62148429,16.7008,193,4200
102.3458607,51.40756121,17.36018412,193,4201
44.90189892,23.15415918,19.1973001,193,4202
63.98935378,25.88019455,19.41334894,193,4203
110.1245365,97.53069707,20.55331088,193,4204
33.4962606,39.60344827,19.9137931,193,4205
117.8745508,84.55959615,20.95337424,193,4206
80.78719278,67.71898904,21.60948906,193,4207
117.6509733,69.50654953,21.98550724,193,4208
89.13430099,41.2751568,22.23243934,193,4209
98.37135383,79.50843857,22.98974944,193,4210
66.32918339,75.3669829,23.29880952,193,4211
28.37078398,27.97124381,23.5855181,193,4212
41.7486439,66.2256899,24.13580246,193,4213
55.91723081,86.88589305,25.21674312,193,4214
46.95599775,43.5935027,25.73513514,193,4215
87.24874527,102.1029631,26.85604396,193,4216
21.48902473,43.42132703,27.87445414,193,4217
62.48118339,45.17572016,26.61,193,4218
74.10276847,32.88306616,27.85588558,193,4219
106.9579392,64.73354235,27.33814682,193,4220
71.21169755,95.03035869,29.49483352,193,4221
82.98333159,85.85446892,28.992891,193,4222
24.53754228,61.44895333,31.13626834,193,4223
40.8610664,77.20468672,33.23968784,193,4224
80.48927714,48.90868587,32.11809318,193,4225
96.5024709,48.07610806,33.45860566,193,4226
38.60718261,27.73841089,34.0187431,193,4227
56.35145284,30.02410416,34.68659794,193,4228
105.9701662,94.01378542,36.18458782,193,4229
56.47386825,70.56666127,36.52580646,193,4230
75.94460599,64.11192471,36.11706784,193,4231
35.3586529,42.52431076,38.34948454,193,4232
38.99790617,58.34208315,37.67757936,193,4233
53.93520887,52.66313432,38.82762312,193,4234
99.6309214,80.08170808,39.10458452,193,4235
62.26294912,83.43020306,39.44117648,193,4236
67.79770972,42.66622171,40.402,193,4237
101.4669916,65.03589251,40.03021148,193,4238
80.95897887,84.10325151,41.32560386,193,4239
76.65688749,42.52483708,11.7048951,194,4240
92.9160592,78.12783045,10.71813725,194,4241
37.60722405,47.36774449,11.82324841,194,4242
52.89195281,35.07508477,13.12109375,194,4243
55.60834579,65.02064885,12.5735786,194,4244
61.76444577,84.63671013,12.65,194,4245
73.02205745,67.92197626,11.59745763,194,4246
87.51164946,57.70989431,13.39840637,194,4247
107.9200225,70.79913141,13.05494505,194,4248
63.41402975,48.04887223,14.37967914,194,4249
93.07772331,96.67477021,15.51706308,194,4250
44.60007232,75.36196019,15.98553055,194,4251
102.2922884,51.6077385,17.45964912,194,4252
28.097607,58.56316769,17.3745541,194,4253
64.57777613,25.96398981,19.09356014,194,4254
110.3194674,97.10153119,19.529274,194,4255
45.38488101,22.12693164,20.45893224,194,4256
33.11620461,39.37227568,20.45482866,194,4257
88.11641359,42.03108191,21.57692308,194,4258
81.3800475,67.7337939,21.94730814,194,4259
99.34222543,79.55922853,22.5677201,194,4260
117.5860356,68.02348812,22.12600536,194,4261
118.2065487,83.85526913,22.19878788,194,4262
66.06078306,75.29990529,23.27948114,194,4263
27.96528108,27.38080763,24.094451,194,4264
42.32601123,65.87668528,23.82872928,194,4265
46.35736492,43.16677126,25.26666666,194,4266
56.01364496,87.59431775,25.15972222,194,4267
21.55213141,44.1950324,28.04505494,194,4268
62.11665686,44.65378153,26.71464968,194,4269
74.12256343,32.98080077,27.63010502,194,4270
87.85210171,102.1524185,27.11428572,194,4271
106.2790823,64.50368902,27.85628742,194,4272
83.00679012,85.39357144,28.70695554,194,4273
71.32252797,95.01432887,30.15063732,194,4274
25.09334221,62.39811064,30.88924732,194,4275
79.5707153,49.96386692,31.914037,194,4276
41.21194914,76.8961914,32.86252772,194,4277
96.45933582,48.18817219,33.602537,194,4278
56.44545279,31.13179014,34.90890482,194,4279
105.7431936,93.77564518,35.25545454,194,4280
38.56112428,28.20793985,35.32779624,194,4281
56.84127577,70.54674829,35.86429366,194,4282
39.50340758,58.84600387,37.53907816,194,4283
77.47859838,63.92022396,37.75747508,194,4284
35.26074998,43.18477097,38.20228216,194,4285
54.4065468,52.91802734,38.59830866,194,4286
62.04121278,83.65053506,39.14590348,194,4287
100.6584245,80.47334923,39.39846154,194,4288
